"","tree_30","tree_8","tree_31","tree_10","tree_2","tree_21","most_probable","window_prob","modal_class","modal_prob","modal_prop","site"
"3896",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.331080833333333,1,3896
"3897",0.245158,0.456243,0.0140985,0.237874,0.0101765,0.0364502,"tree_8","tree_10","tree_10",0.330433833333333,1,3897
"3898",0.229546,0.0830633,0.060214,0.319022,0.102169,0.205985,"tree_10","tree_10","tree_10",0.330390217948718,1,3898
"3899",0.255034,0.110749,0.0398595,0.335168,0.086847,0.172342,"tree_10","tree_10","tree_10",0.338541371794872,1,3899
"3900",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.338541371794872,1,3900
"3901",0.052453,0.897092,0.00116885,0.0314635,0.00813144,0.00969084,"tree_8","tree_10","tree_10",0.338525474358974,1,3901
"3902",0.00032728,0.498391,4.06247e-05,0.447729,0.0517321,0.00177993,"tree_8","tree_10","tree_10",0.340401371794872,1,3902
"3903",0.137942,0.0229991,0.0697133,0.40583,0.125696,0.237819,"tree_10","tree_10","tree_10",0.345219243589744,1,3903
"3904",3.74228e-05,0.000889464,0.000106913,0.939663,0.0013716,0.0579313,"tree_10","tree_10","tree_10",0.346203987179487,1,3904
"3905",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.34106991025641,1,3905
"3906",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.34106991025641,1,3906
"3907",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.341077884615385,1,3907
"3908",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.321614961538462,1,3908
"3909",0.000124818,0.808253,3.46154e-06,0.1907,0.000246261,0.000673177,"tree_8","tree_10","tree_10",0.321614961538462,1,3909
"3910",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.321666551282051,1,3910
"3911",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.320299576923077,1,3911
"3912",0.459572,0.045876,0.0309417,0.221047,0.0945205,0.148043,"tree_30","tree_10","tree_10",0.320291653846154,1,3912
"3913",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.320701192307692,1,3913
"3914",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.320661782051282,1,3914
"3915",0.0428499,0.087364,0.00861832,0.754683,0.0798151,0.0266695,"tree_10","tree_10","tree_10",0.319189064102564,1,3915
"3916",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.319137474358974,1,3916
"3917",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.313856828205128,1,3917
"3918",0.00575259,0.0752139,0.00274987,0.599025,0.0102313,0.307028,"tree_10","tree_10","tree_10",0.330341571794872,1,3918
"3919",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.345847623076923,1,3919
"3920",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.354615802564103,1,3920
"3921",0.000564004,0.13382,0.00320185,0.356606,0.35721,0.148599,"tree_2","tree_10","tree_10",0.359717251282051,1,3921
"3922",0.00336908,0.463487,0.000611032,0.471032,0.0613128,0.000188091,"tree_10","tree_10","tree_10",0.357845841025641,1,3922
"3923",0.000796338,0.645045,5.59882e-05,0.32154,0.0325466,1.55711e-05,"tree_8","tree_10","tree_10",0.358192738461538,1,3923
"3924",0.0882741,0.622145,0.011329,0.213954,0.00289065,0.0614067,"tree_8","tree_10","tree_10",0.334530235897436,1,3924
"3925",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.334530235897436,1,3925
"3926",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.327267773923077,1,3926
"3927",0.170021,0.170032,0.327302,0.173916,0.0366748,0.122054,"tree_31","tree_10","tree_10",0.327259850846154,1,3927
"3928",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.325779158538462,1,3928
"3929",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.32099232751282,1,3929
"3930",0.141149,0.369842,0.0188819,0.229823,0.0680402,0.172263,"tree_8","tree_10","tree_10",0.320984353153846,1,3930
"3931",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.320984353153846,1,3931
"3932",0.227687,0.115581,0.0323811,0.299727,0.156458,0.168165,"tree_10","tree_10","tree_10",0.33601509674359,1,3932
"3933",0.17255,0.174847,0.0440162,0.281909,0.11006,0.216618,"tree_10","tree_10","tree_10",0.33601509674359,1,3933
"3934",0.449075,0.0467269,0.0316421,0.225699,0.0958743,0.150982,"tree_30","tree_10","tree_10",0.336023019820513,1,3934
"3935",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.316689161948718,1,3935
"3936",4.68731e-05,0.836758,0.00158214,0.0319288,0.121796,0.00788769,"tree_8","tree_10","tree_10",0.316732777333333,1,3936
"3937",0.0239522,0.000167636,0.00166588,0.961927,0.00935224,0.00293477,"tree_10","tree_10","tree_10",0.316724802974359,1,3937
"3938",0.000904418,2.15522e-05,0.00108708,0.939904,0.0580219,6.11859e-05,"tree_10","tree_10","tree_10",0.310252597846154,1,3938
"3939",0.0597962,0.137851,0.0187573,0.625405,0.154422,0.00376839,"tree_10","tree_10","tree_10",0.310304187589744,1,3939
"3940",0.000559523,0.644893,0.000220029,0.23042,0.0340719,0.0898356,"tree_8","tree_10","tree_10",0.310304187589744,1,3940
"3941",0.277795,8.27121e-05,0.0234987,0.374744,0.188155,0.135725,"tree_10","tree_10","tree_10",0.308420315794872,1,3941
"3942",0.0792015,0.0186561,0.000700404,0.419359,0.00208768,0.479995,"tree_21","tree_10","tree_10",0.30365403374359,1,3942
"3943",9.61368e-06,0.00129697,0.157419,0.0168254,0.000296994,0.824152,"tree_21","tree_10","tree_10",0.302669290153846,1,3943
"3944",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.304443161948718,1,3944
"3945",1.28918e-05,0.999021,1.834e-06,0.000209983,0.000704806,4.96326e-05,"tree_8","tree_10","tree_10",0.304435187589744,1,3945
"3946",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.304443110666667,1,3946
"3947",0.449075,0.0467269,0.0316421,0.225699,0.0958743,0.150982,"tree_30","tree_10","tree_10",0.304283649128205,1,3947
"3948",2.95475e-06,0.99283,4.67396e-05,0.00401359,0.0027651,0.000342076,"tree_8","tree_10","tree_10",0.297097812717949,1,3948
"3949",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.292414299897436,1,3949
"3950",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.288431415282051,1,3950
"3951",1.45554e-06,0.191959,7.6494e-06,0.807246,0.000388841,0.000396362,"tree_10","tree_10","tree_10",0.281986381948718,1,3951
"3952",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.281612535794872,1,3952
"3953",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.281659869128205,1,3953
"3954",7.95886e-05,0.984267,4.30486e-07,0.000662543,0.0147574,0.000232893,"tree_8","tree_10","tree_10",0.300387997333333,1,3954
"3955",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.293136915205128,1,3955
"3956",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.312561510076923,1,3956
"3957",0.267447,0.0757025,0.064949,0.346609,0.0878503,0.157442,"tree_10","tree_10","tree_10",0.295172484435897,1,3957
"3958",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.278340228025641,1,3958
"3959",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.263413638282051,1,3959
"3960",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.264765304948718,1,3960
"3961",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.262424330589744,1,3961
"3962",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.258939381871795,1,3962
"3963",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.265819422897436,1,3963
"3964",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.265819422897436,1,3964
"3965",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.27312550025641,1,3965
"3966",0.0183214,0.157695,0.000471069,0.167697,0.135933,0.519883,"tree_21","tree_10","tree_10",0.273117525897436,1,3966
"3967",1.2655e-06,0.994674,2.90272e-06,0.00489938,0.000204757,0.000217662,"tree_8","tree_10","tree_10",0.274590243846154,1,3967
"3968",9.59736e-05,0.83075,5.17881e-05,0.10249,0.0503219,0.0162905,"tree_8","tree_10","tree_10",0.274499259641026,1,3968
"3969",0.000871011,0.921812,8.99557e-06,0.0744905,0.00125212,0.00156534,"tree_8","tree_10","tree_10",0.274507234,1,3969
"3970",0.000318845,0.957999,0.000589441,0.0320897,0.00147508,0.00752807,"tree_8","tree_10","tree_10",0.274542926307692,1,3970
"3971",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.258346234,1,3971
"3972",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.258362131435897,1,3972
"3973",9.07356e-05,0.0356036,5.87803e-06,0.956096,0.00712605,0.00107734,"tree_10","tree_10","tree_10",0.258362131435897,1,3973
"3974",3.9024e-06,0.983995,1.15273e-07,0.000342797,0.0149154,0.000743147,"tree_8","tree_10","tree_10",0.259408138025641,1,3974
"3975",0.000738303,0.116515,0.000320039,0.789488,0.0345552,0.0583842,"tree_10","tree_10","tree_10",0.259408138025641,1,3975
"3976",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.259416112384615,1,3976
"3977",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.257804471358974,1,3977
"3978",0.00230302,0.0071491,2.32621e-06,0.043268,0.942787,0.004491,"tree_2","tree_10","tree_10",0.257760855974359,1,3978
"3979",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.257768830333333,1,3979
"3980",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.267058599564103,1,3980
"3981",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.26702290725641,1,3981
"3982",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.267038804692308,1,3982
"3983",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.266782676487179,1,3983
"3984",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.266798573923077,1,3984
"3985",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.266790650846154,1,3985
"3986",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.269758573923077,1,3986
"3987",6.7163e-05,0.992912,0.00262015,0.000465206,0.000993848,0.00294162,"tree_8","tree_10","tree_10",0.276900794948718,1,3987
"3988",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.281532718025641,1,3988
"3989",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.279806500333333,1,3989
"3990",0.0113806,0.0994995,0.0010631,0.175575,0.128349,0.584132,"tree_21","tree_10","tree_10",0.28625945674359,1,3990
"3991",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.286215841358974,1,3991
"3992",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.280097490076923,1,3992
"3993",0.05419,0.742786,0.0658695,0.0414568,0.0341641,0.0615338,"tree_8","tree_10","tree_10",0.262842079820513,1,3993
"3994",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.270093161948718,1,3994
"3995",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.257117726051282,1,3995
"3996",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.257101828615385,1,3996
"3997",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.257145444,1,3997
"3998",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.26330385425641,1,3998
"3999",0.0976369,0.057893,0.01706,0.645436,0.178625,0.00334952,"tree_10","tree_10","tree_10",0.26330385425641,1,3999
"4000",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.263347469641026,1,4000
"4001",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.256283531692308,1,4001
"4002",0.0623846,0.41061,0.049416,0.273146,0.0697837,0.134659,"tree_8","tree_10","tree_10",0.256231941948718,1,4002
"4003",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.256188326564103,1,4003
"4004",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.268328890666667,1,4004
"4005",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.268380480410256,1,4005
"4006",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.268396377846154,1,4006
"4007",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.269434972564103,1,4007
"4008",0.000540096,0.27952,0.000275138,0.00716801,0.708823,0.00367338,"tree_2","tree_10","tree_10",0.269434972564103,1,4008
"4009",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.269434972564103,1,4009
"4010",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.272192921282051,1,4010
"4011",0.0409742,0.00295832,0.0061561,0.0451393,0.880482,0.0242905,"tree_2","tree_10","tree_10",0.272184998205128,1,4011
"4012",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.272177075128205,1,4012
"4013",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.278425541794872,1,4013
"4014",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.278381926410256,1,4014
"4015",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.278381926410256,1,4015
"4016",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.271110736,1,4016
"4017",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.271102761641026,1,4017
"4018",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.271102761641026,1,4018
"4019",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.254781740102564,1,4019
"4020",0.101105,0.00185489,8.69004e-05,0.00795242,0.0680614,0.820939,"tree_21","tree_10","tree_10",0.247661717794872,1,4020
"4021",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.247697410102564,1,4021
"4022",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.247961512666667,1,4022
"4023",0.043212,0.0469693,0.0136626,0.758629,0.110719,0.026808,"tree_10","tree_10","tree_10",0.247953589589744,1,4023
"4024",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.247953589589744,1,4024
"4025",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.247945615230769,1,4025
"4026",0.0133171,0.00732575,0.00126395,0.0409704,0.92875,0.00837276,"tree_2","tree_10","tree_10",0.247945615230769,1,4026
"4027",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.247953589589744,1,4027
"4028",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.263331614974359,1,4028
"4029",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.263323691897436,1,4029
"4030",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.263367307282051,1,4030
"4031",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.262228764692308,1,4031
"4032",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.262236739051282,1,4032
"4033",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.262288328794872,1,4033
"4034",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.279702251871795,1,4034
"4035",1.71213e-05,0.0848229,4.40458e-06,0.000178574,0.913879,0.00109842,"tree_2","tree_10","tree_10",0.283547303153846,1,4035
"4036",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.278342718538462,1,4036
"4037",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.279313282641026,1,4037
"4038",0.474929,0.0265396,0.068912,0.00891616,0.41251,0.00819344,"tree_30","tree_10","tree_10",0.279329180076923,1,4038
"4039",0.199703,0.00499777,0.0386521,0.00607413,0.267489,0.483084,"tree_21","tree_10","tree_10",0.279285564692308,1,4039
"4040",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.281657912897436,1,4040
"4041",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.283981374435897,1,4041
"4042",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.284024989820513,1,4042
"4043",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.264576054128205,1,4043
"4044",0.202661,0.109182,0.0720188,0.283135,0.115227,0.217776,"tree_10","tree_10","tree_10",0.26453243874359,1,4044
"4045",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.264516541307692,1,4045
"4046",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.26433473874359,1,4046
"4047",0.0933958,0.067051,0.0242329,0.606911,0.202193,0.00621638,"tree_10","tree_10","tree_10",0.264326764384615,1,4047
"4048",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.264283149,1,4048
"4049",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.257023302676487,1,4049
"4050",5.37985e-06,2.04457e-05,4.9722e-05,0.000736139,0.0309786,0.96821,"tree_21","tree_10","tree_10",0.25703122575341,1,4050
"4051",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.25703122575341,1,4051
"4052",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.256872918061103,1,4052
"4053",0.0087765,0.000511754,0.00325104,0.962589,0.00994412,0.0149277,"tree_10","tree_10","tree_10",0.256864943702128,1,4053
"4054",0.194513,0.0460731,0.0329628,0.433092,0.289265,0.00409423,"tree_10","tree_10","tree_10",0.256872866779051,1,4054
"4055",0.6755,0.0118415,0.0551012,0.0821682,0.118545,0.0568441,"tree_30","tree_10","tree_10",0.259782903343154,1,4055
"4056",0.000750508,0.0117564,0.00025743,0.321298,1.47775e-05,0.665923,"tree_21","tree_10","tree_10",0.259782903343154,1,4056
"4057",0.203097,0.107607,0.0719346,0.283755,0.115439,0.218167,"tree_10","tree_10","tree_10",0.259782903343154,1,4057
"4058",0.202736,0.111443,0.0699532,0.283446,0.114957,0.217464,"tree_10","tree_10","tree_10",0.269022001804692,1,4058
"4059",0.0717324,0.0837159,0.520936,0.100474,0.0746618,0.14848,"tree_31","tree_10","tree_10",0.276142024112385,1,4059
"4060",0.124174,0.246202,0.0751427,0.37375,0.0633252,0.117405,"tree_10","tree_10","tree_10",0.276098408727769,1,4060
"4061",0.203989,0.105851,0.0705166,0.285147,0.115709,0.218787,"tree_10","tree_10","tree_10",0.270648326676487,1,4061
"4062",9.46021e-06,0.619942,0.000132203,0.000120508,0.168617,0.211179,"tree_8","tree_10","tree_10",0.269273377958538,1,4062
